tconst,startYear,runtimeMinutes,primaryTitle
tt74714183,1958,26,Its an Art
tt33060419,1958,26,Its an Art
tt23958876,1958,26,Its an Art
tt68636538,1958,26,Jim Bowie Apache
tt52975301,1958,26,Jim Bowie Apache
tt92566911,1958,26,Jim Bowie Apache
tt19981404,1958,26,Jim Bowie Apache
tt34505989,1958,26,Just Around the Coroner
tt74754443,1958,26,Just Around the Coroner
tt54660656,1958,26,Just Around the Coroner
tt63533355,1958,26,Killers Widow
tt56641514,1958,26,Killers Widow
tt95566963,1958,26,Killers Widow
tt89935334,1958,26,Killers Widow
tt40518928,1958,26,Killers Widow
tt66417486,1958,26,Ladies Man
tt56681777,1958,26,Ladies Man
tt58513234,1958,26,Ladies Man
tt15224533,1958,26,Ladies Man
tt58026885,1958,26,Lead Ache
tt98515131,1958,26,Lead Ache
tt37294093,1958,26,Lead Ache
tt88301753,1958,26,Letter Edged in Blackmail
tt17286581,1958,26,Letter Edged in Blackmail
tt21598197,1958,26,Letter Edged in Blackmail
tt18666407,1958,26,Letter of the Weak
tt94713322,1958,26,Letter of the Weak
tt68609642,1958,26,Letter of the Weak
tt71935069,1958,26,Letter of the Weak
tt11540868,1958,26,Loot from Richmond
tt36245260,1958,26,Loot from Richmond
tt80596341,1958,26,Loot from Richmond
tt98257943,1958,26,Loot from Richmond
tt92406113,1958,26,Lynns Blues
tt94396325,1958,26,Mark of the Octopus
tt27937872,1958,26,Mark of the Octopus
tt63439689,1958,26,Music to Die By
tt35124574,1958,26,Music to Die By
tt28891428,1958,26,Music to Die By
tt74341731,1958,26,My Brothers Killer
tt39880791,1958,26,My Brothers Killer
tt91570513,1958,26,My Fair Deadly
tt73402858,1958,26,My Fair Deadly
tt21142926,1958,26,My Fair Deadly
tt49730936,1958,26,My Son and Heir
tt64970760,1958,26,My Son and Heir
tt26127188,1958,26,My Son and Heir
tt27790295,1958,26,My Son and Heir
tt93971040,1958,26,Night Light
tt30132864,1958,26,Night Light
tt26949581,1958,26,No Business Like
tt35437644,1958,26,No Business Like
tt80439655,1958,26,No Business Like
tt14012032,1958,26,No Pockets in a Shroud
tt88589310,1958,26,No Pockets in a Shroud
tt95975328,1958,26,No Pockets in a Shroud
tt88739812,1958,26,No Tears for the Dead
tt18743476,1958,26,No Tears for the Dead
tt50736869,1958,26,No Tears for the Dead
tt18506155,1958,26,Old Folks at Home Blues
tt20714381,1958,26,Old Folks at Home Blues
tt60336108,1958,26,Old Folks at Home Blues
tt44707596,1958,26,Overdose of Lead
tt62381245,1958,26,Overdose of Lead
tt35577524,1958,26,Overdose of Lead
tt50328754,1958,26,Patron of the Art
tt42394363,1958,26,Patron of the Art
tt13440939,1958,26,Patron of the Art
tt93459942,1958,26,Patron of the Art
tt85883230,1958,26,Peace Bond
tt18470134,1958,26,Peace Bond
tt64556503,1958,26,Peace Bond
tt35288996,1958,26,Play Belles Toll
tt52292197,1958,26,Play Belles Toll
tt25915637,1958,26,Play Belles Toll
tt75179214,1958,26,Poison
tt46448885,1958,26,Poison
tt50158822,1958,26,Poison
tt23461747,1958,26,Poison
tt53692780,1958,26,Reasonable Doubt
tt32901923,1958,26,Safe Deposit
tt49857196,1958,26,Safe Deposit
tt64047786,1958,26,Safe Deposit
tt89561419,1958,26,Safe Deposit
tt53561405,1958,26,Scar and Garter
tt90324421,1958,26,Scar and Garter
tt28066613,1958,26,Scar and Garter
tt15278486,1958,26,Secret Experiment
tt89043044,1958,26,Secret Experiment
tt66979048,1958,26,Secret Experiment
tt48039533,1958,26,Secret Experiment
tt15294555,1958,26,Secret Experiment
tt77609851,1958,26,Silver Convoy
tt88058498,1958,26,Silver Convoy
tt31050050,1958,26,Silver Convoy
tt33011015,1958,26,Silver Convoy
tt73982996,1958,26,Silver Convoy
tt21164209,1958,26,So Thats Who It Was
tt78174361,1958,26,So Thats Who It Was
tt23198535,1958,26,So Thats Who It Was
tt20936227,1958,26,So Thats Who It Was
tt79114886,1958,26,So Thats Who It Was
tt48526719,1958,26,Something Old Something New
tt31921954,1958,26,Something Old Something New
tt69907848,1958,26,Something Old Something New
tt13164752,1958,26,Something Old Something New
tt27840963,1958,26,Something Old Something New
tt23931415,1958,26,Something to Live For
tt61684720,1958,26,Something to Live For
tt14131450,1958,26,Something to Live For
tt89988616,1958,26,Something to Live For
tt68145736,1958,26,Something to Live For
tt43483081,1958,26,Stay Out of Town
tt27396141,1958,26,Stay Out of Town
tt25383737,1958,26,Stay Out of Town
tt61066154,1958,26,That School Girl Complex
tt86523830,1958,26,That School Girl Complex
tt63964829,1958,26,That School Girl Complex
tt34101180,1958,26,The Ballad of Oscar Wilde
tt13285277,1958,26,The Ballad of Oscar Wilde
tt95858322,1958,26,The Ballad of Oscar Wilde
tt81866202,1958,26,The Ballad of Oscar Wilde
tt95344993,1958,26,The Bells of St Thomas
tt65079882,1958,26,The Blind Pianist
tt51835994,1958,26,The Blind Pianist
tt51662547,1958,26,The Broken Frame
tt77266965,1958,26,The Broken Frame
tt72622843,1958,26,The Broken Frame
tt26086498,1958,26,The Chinese Hangman
tt56108153,1958,26,The Chinese Hangman
tt87695515,1958,26,The Come Back
tt16927335,1958,26,The Come Back
tt96931800,1958,26,The Come Back
tt70415086,1958,26,The Easterner
tt83058210,1958,26,The Easterner
tt73711123,1958,26,The Easterner
tt87154309,1958,26,The Easterner
tt30785028,1958,26,The Five Books of Owen Deaver
tt59820923,1958,26,The Five Books of Owen Deaver
tt89909504,1958,26,The Five Books of Owen Deaver
tt36258889,1958,26,The Five Books of Owen Deaver
tt79736262,1958,26,The Frog
tt38391488,1958,26,The Great Amulet
tt34395096,1958,26,The Hand of Hera Dass
tt43990109,1958,26,The Hand of Hera Dass
tt66640630,1958,26,The Hand of Hera Dass
tt64732840,1958,26,The Hand of Hera Dass
tt33085630,1958,26,The Hand of Hera Dass
tt59250412,1958,26,The Hanging of Roy Carter
tt34735531,1958,26,The Hanging of Roy Carter
tt52358988,1958,26,The Hanging of Roy Carter
tt67203521,1958,26,The Hanging of Roy Carter
tt10414698,1958,26,The Hemp Tree
tt82506742,1958,26,The Hemp Tree
tt16826321,1958,26,The Hemp Tree
tt35957039,1958,26,The High Graders
tt17722008,1958,26,The High Graders
tt97824926,1958,26,The High Graders
tt65746589,1958,26,The High Graders
tt30847402,1958,26,The High Graders
tt41759314,1958,26,The Hostages
tt96491697,1958,26,The Hostages
tt39964017,1958,26,The Hostages
tt33908022,1958,26,The Hostages
tt63636109,1958,26,The Invalid
tt63080089,1958,26,The Invalid
tt53373989,1958,26,The Invalid
tt84089358,1958,26,The Invalid
tt15059897,1958,26,The Lady
tt98860561,1958,26,The Lady
tt24685797,1958,26,The Lady
tt45543868,1958,26,The Lady
tt26819221,1958,26,The Last Laugh
tt64432810,1958,26,The Last Laugh
tt63732949,1958,26,The Last Laugh
tt40325355,1958,26,The Last Laugh
tt67824442,1958,26,The Last Laugh
tt96803723,1958,26,The Lieutenant Had a Son
tt81024625,1958,26,The Lieutenant Had a Son
tt12659971,1958,26,The Living Dead
tt47503000,1958,26,The Living Dead
tt31872335,1958,26,The Living Dead
tt77118509,1958,26,The Locked Room
tt18208422,1958,26,The Locked Room
tt64243886,1958,26,The Locked Room
tt60113089,1958,26,The Lord Will Provide
tt96852971,1958,26,The Lord Will Provide
tt17658558,1958,26,The Lord Will Provide
tt38009055,1958,26,The Lord Will Provide
tt93463167,1958,26,The Man Who Wouldnt Talk
tt56791740,1958,26,The Man Who Wouldnt Talk
tt28150179,1958,26,The Man Who Wouldnt Talk
tt98256407,1958,26,The Man Who Wouldnt Talk
tt27953455,1958,26,The Manhunter
tt42292795,1958,26,The Manhunter
tt92891389,1958,26,The Manhunter
tt86083279,1958,26,The Manhunter
tt54436257,1958,26,The Moors Revenge
tt17319578,1958,26,The Moors Revenge
tt28400710,1958,26,The Moors Revenge
tt55054306,1958,26,The Moors Revenge
tt23941763,1958,26,The Moors Revenge
tt11107727,1958,26,The New Look
tt46970590,1958,26,The New Look
tt56886705,1958,26,The New Look
tt11736773,1958,26,The Noble Art of Murder
tt69294460,1958,26,The Noble Art of Murder
tt96487440,1958,26,The Noble Art of Murder
tt16802852,1958,26,The Noble Art of Murder
tt39614236,1958,26,The Noble Art of Murder
tt46817522,1958,26,The OHare Story
tt77061960,1958,26,The OHare Story
tt31082327,1958,26,The OHare Story
tt44518415,1958,26,The OHare Story
tt67991323,1958,26,The Paper Shroud
tt22062582,1958,26,The Paper Shroud
tt66547854,1958,26,The Paper Shroud
tt61073513,1958,26,The Point of No Return
tt51370813,1958,26,The Point of No Return
tt23289621,1958,26,The Point of No Return
tt93325894,1958,26,The Prize Fight Story
tt99802378,1958,26,The Prize Fight Story
tt88225367,1958,26,The Prize Fight Story
tt99161739,1958,26,The Prize Fight Story
tt94757627,1958,26,The Prize Fight Story
tt86184463,1958,26,The Protégé
tt46797480,1958,26,The Protégé
tt85299354,1958,26,The Protégé
tt75953445,1958,26,The Protégé
tt84191977,1958,26,The Reasonable Man
tt13529663,1958,26,The Reasonable Man
tt88182257,1958,26,The Reasonable Man
tt31020132,1958,26,The Reasonable Man
tt42657250,1958,26,The Reasonable Man
tt79532490,1958,26,The Return of Dr Thackeray
tt95814670,1958,26,The Return of Dr Thackeray
tt79770052,1958,26,The Return of Dr Thackeray
tt50168296,1958,26,The Return of Dr Thackeray
tt98266374,1958,26,The Return of Dr Thackeray
tt83603187,1958,26,The Road to Wickenburg
tt33684285,1958,26,The Road to Wickenburg
tt75556378,1958,26,The Road to Wickenburg
tt99502920,1958,26,The Road to Wickenburg
tt29277437,1958,26,The Saga of Lonesome Jackson
tt10158586,1958,26,The Saga of Lonesome Jackson
tt79361879,1958,26,The Saga of Lonesome Jackson
tt30725158,1958,26,The Silver Queen
tt28551747,1958,26,The Silver Queen
tt90376071,1958,26,The Silver Queen
tt65292568,1958,26,The Silver Queen
tt61532804,1958,26,The Silver Queen
tt36635278,1958,26,The Singer
tt12086574,1958,26,The Singer
tt11103982,1958,26,The Singer
tt39277827,1958,26,The Singer
tt19181031,1958,26,The Singer
tt24855945,1958,26,The Solid Gold Patrol
tt60120759,1958,26,The Solid Gold Patrol
tt13895450,1958,26,The Solid Gold Patrol
tt92473080,1958,26,The Solid Gold Patrol
tt22511747,1958,26,The Sound of Tears
tt30682324,1958,26,The Sound of Tears
tt54563488,1958,26,The Sound of Tears
tt58693086,1958,26,The Statue of San Sebastian
tt14062020,1958,26,The Statue of San Sebastian
tt11702841,1958,26,The Statue of San Sebastian
tt17228294,1958,26,The Statue of San Sebastian
tt68625616,1958,26,The Statue of San Sebastian
tt39089350,1958,26,The Suspect
tt49911932,1958,26,The Suspect
tt12659726,1958,26,The Suspect
tt36129488,1958,26,The Suspect
tt40541668,1958,26,The Suspect
tt64886137,1958,26,The Teacher
tt33670016,1958,26,The Teacher
tt67354331,1958,26,The Teacher
tt41517335,1958,26,The Teacher
tt30623366,1958,26,The Vicious Dog
tt42866519,1958,26,The Widow of Paradise
tt75440239,1958,26,The Widow of Paradise
tt96175061,1958,26,The Widow of Paradise
tt27638212,1958,26,The Widow of Paradise
tt25533400,1958,26,Three Knaves from New Haven
tt44039709,1958,26,Three Knaves from New Haven
tt63394310,1958,26,Three Knaves from New Haven
tt77113117,1958,26,Three Knaves from New Haven
tt79612715,1958,26,Three Knaves from New Haven
tt80677328,1958,26,Three Sons
tt31204089,1958,26,Three Sons
tt32059903,1958,26,Three Sons
tt75093459,1958,26,Three Sons
tt63111308,1958,26,Three Sons
tt26899911,1958,26,Tin Pan Payoff
tt20540017,1958,26,To Bury a Friend
tt22232691,1958,26,To Bury a Friend
tt99745782,1958,26,To Bury a Friend
tt48347891,1958,26,TwentyFour Hours at North Fork
tt32679823,1958,26,TwentyFour Hours at North Fork
tt88282993,1958,26,TwentyFour Hours at North Fork
tt18654759,1958,26,TwentyFour Hours at North Fork
tt25807410,1958,26,TwentyFour Hours at North Fork
tt73198236,1958,26,Two Strings of Pearls
tt17571207,1958,26,Two Strings of Pearls
tt53678338,1958,26,Two Strings of Pearls
tt50529664,1958,26,Voodoo Death
tt91587728,1958,26,Voodoo Death
tt85721811,1958,26,Voodoo Death
tt14851869,1958,26,Voodoo Death
tt95618190,1958,26,Voodoo Death
tt36693135,1958,26,Wyatt Fights
tt25451357,1958,26,Wyatt Fights
tt82669644,1958,26,Young Gun
tt52353043,1958,26,Young Gun
tt99667466,1958,26,Young Gun
tt73075693,1958,26,Young Gun
tt54780671,1958,27,Mystery of the Black Stallion
tt81781271,1958,27,Mystery of the Black Stallion
tt38451749,1958,27,San Francisco Story
tt99824694,1958,27,San Francisco Story
tt54151388,1958,27,Small Cargo
tt15530349,1958,27,Small Cargo
tt49855300,1958,27,Small Cargo
tt10566271,1958,27,The Outlaw Legion
tt14599956,1958,27,The Outlaw Legion
tt41141308,1958,27,Trouble in Paradise Valley
tt39612146,1958,27,Trouble in Paradise Valley
tt27957051,1958,27,Trouble in Paradise Valley
tt44184594,1958,27,TwoGun Nan
tt88084545,1958,30,710 Hysteria Street
tt95380417,1958,30,710 Hysteria Street
tt67837824,1958,30,77 Bus
tt53166291,1958,30,A Bell for Santo Domingo
tt65959444,1958,30,A Bell for Santo Domingo
tt71987067,1958,30,A Bell for Santo Domingo
tt93651742,1958,30,A Bullet for Bridget
tt31406705,1958,30,A Bullet for Bridget
tt49012649,1958,30,A Bullet for Bridget
tt37575423,1958,30,A Bullet for Bridget
tt54114896,1958,30,A Cruise for Harriet
tt10613461,1958,30,A Cruise for Harriet
tt20064567,1958,30,A Cruise for Harriet
tt69788478,1958,30,A Cruise for Harriet
tt12564781,1958,30,A Cruise for Harriet
tt25217784,1958,30,A Cup of Black Coffee
tt11382330,1958,30,A Cup of Black Coffee
tt48183212,1958,30,A Cup of Black Coffee
tt31790475,1958,30,A Friend in Need
tt88497546,1958,30,A Friend in Need
tt36342374,1958,30,A Friend in Need
tt33950038,1958,30,A Girl Named Sam
tt56635272,1958,30,A Girl Named Sam
tt55582539,1958,30,A Girl Named Sam
tt12785877,1958,30,A Girl Named Sam
tt54441199,1958,30,A Girl Named Sam
tt75868060,1958,30,A Grave for Jim Bowie
tt77054722,1958,30,A Grave for Jim Bowie
tt74806559,1958,30,A Grave for Jim Bowie
tt77716485,1958,30,A Grave for Jim Bowie
tt70948079,1958,30,A Locket for Linda
tt10695382,1958,30,A Locket for Linda
tt41962072,1958,30,A Locket for Linda
tt46656354,1958,30,A Matter of Honor
tt63281068,1958,30,A Matter of Pride
tt84815608,1958,30,A Matter of Pride
tt33084171,1958,30,A Matter of Pride
tt40794383,1958,30,A Medal for Margaret
tt29899186,1958,30,A Medal for Margaret
tt96290623,1958,30,A Medal for Margaret
tt29554516,1958,30,A Night in Tennessee
tt20529747,1958,30,A Night in Tennessee
tt72166400,1958,30,A Night in Tennessee
tt34998199,1958,30,A Night in Tennessee
tt81934256,1958,30,A Noose Fits Anybody
tt78736541,1958,30,A Noose Fits Anybody
tt61299548,1958,30,A Pressing Engagement
tt13476004,1958,30,A Pressing Engagement
tt15903312,1958,30,A Pressing Engagement
tt88792676,1958,30,A Pressing Engagement
tt67312569,1958,30,A Sister for Kelly
tt20876077,1958,30,A Sister for Kelly
tt27623514,1958,30,A Sister for Kelly
tt28934585,1958,30,A Stone for Benny French
tt59432762,1958,30,A Stone for Benny French
tt72754395,1958,30,A Stone for Benny French
tt21353227,1958,30,A Surprise for Clara
tt50414104,1958,30,A Surprise for Clara
tt99508222,1958,30,A Surprise for Clara
tt38730270,1958,30,A Surprise for Clara
tt76659410,1958,30,A Threat of Violence
tt94614876,1958,30,A Threat of Violence
tt90213087,1958,30,A Threat of Violence
tt81994007,1958,30,A Time of the Year
tt29933971,1958,30,A Time of the Year
tt71863999,1958,30,A Time of the Year
tt49959182,1958,30,A Tree for Planting
tt32146629,1958,30,A Tree for Planting
tt47442179,1958,30,A Tree for Planting
tt43346318,1958,30,A Very Merry Christmas
tt66406644,1958,30,A Very Merry Christmas
tt11004110,1958,30,A Very Merry Christmas
tt91496823,1958,30,A Very Merry Christmas
tt78624819,1958,30,Academy Awards
tt98667765,1958,30,Academy Awards
tt85006360,1958,30,Academy Awards
tt94756481,1958,30,Academy Awards
tt51510130,1958,30,Accusation
tt23894823,1958,30,Accusation
tt11972358,1958,30,Accusation
tt33052270,1958,30,Agent of the Eagle
tt35644304,1958,30,Agent of the Eagle
tt48348890,1958,30,Agent of the Eagle
tt25893673,1958,30,Agent of the Eagle
tt51810684,1958,30,Alias Jim Hardie
tt60358341,1958,30,Alias Jim Hardie
tt68539448,1958,30,Alias Jim Hardie
tt68181916,1958,30,Alias Jim Hardie
tt38319456,1958,30,All That Glitters
tt86762882,1958,30,All That Glitters
tt59983864,1958,30,Alligator Story
tt59491670,1958,30,Alligator Story
tt76032811,1958,30,Always Plan Ahead
tt29012842,1958,30,Always Plan Ahead
tt25075835,1958,30,Always Plan Ahead
tt59043995,1958,30,Amys Good Deed
tt94332808,1958,30,Amys Good Deed
tt52056254,1958,30,Amys Good Deed
tt71909063,1958,30,Amys Good Deed
tt43796080,1958,30,An Ace Called Spade
tt73793077,1958,30,An Ace Called Spade
tt36674197,1958,30,An Ace Called Spade
tt95883308,1958,30,And a Merry Christmas to the Force on Patrol
tt94193425,1958,30,And a Merry Christmas to the Force on Patrol
tt11617649,1958,30,And a Merry Christmas to the Force on Patrol
tt83574419,1958,30,And the Desert Shall Blossom
tt69742150,1958,30,And the Desert Shall Blossom
tt18132880,1958,30,And the Desert Shall Blossom
tt35728612,1958,30,And the Desert Shall Blossom
tt59252423,1958,30,Another Barrier
tt40626410,1958,30,Another Barrier
tt49245321,1958,30,Another Barrier
tt92518487,1958,30,Another Mans Poison
tt37930379,1958,30,Another Mans Poison
tt91818601,1958,30,Another Mans Poison
tt74097449,1958,30,Apache Silver
tt83254348,1958,30,Apache Silver
tt82151765,1958,30,Apache Silver
tt93196048,1958,30,Apache Silver
tt65282680,1958,30,Applebys Garage
tt31621202,1958,30,Applebys Garage
tt95874898,1958,30,Applebys Garage
tt94171467,1958,30,Applebys Garage
tt32144175,1958,30,Arson
tt29175347,1958,30,Arson
tt24520205,1958,30,Arson
tt25574452,1958,30,Arson
tt68018862,1958,30,Arson
tt99990192,1958,30,Asta Day
tt86248152,1958,30,Asta Day
tt26249894,1958,30,Asta Day
tt56001430,1958,30,Asta Day
tt74145044,1958,30,At Miss Minners
tt70463823,1958,30,At Miss Minners
tt78578925,1958,30,Attack
tt33788624,1958,30,Attack
tt59253543,1958,30,Attack
tt48259613,1958,30,Attack
tt49161072,1958,30,Aunt Emma
tt17168487,1958,30,Aunt Emma
tt67274827,1958,30,Aunt Emma
tt99811815,1958,30,Aunt Emma
tt73398157,1958,30,Baby Face
tt63673058,1958,30,Baby Face
tt64854639,1958,30,Baby Face
tt90936141,1958,30,Bachelor TV Lives
tt23987563,1958,30,Bachelor TV Lives
tt68265490,1958,30,Bachelor TV Lives
tt83001663,1958,30,Bachelor TV Lives
tt68654737,1958,30,Bad Medicine
tt50041727,1958,30,Bad Medicine
tt98133008,1958,30,Bad Medicine
tt18595517,1958,30,Ballad and Truth
tt11000982,1958,30,Be Kind to Bud Week
tt30364457,1958,30,Be Kind to Bud Week
tt39108371,1958,30,Be Kind to Bud Week
tt54031403,1958,30,Bear Bait
tt32586568,1958,30,Beaver Runs Away
tt13938515,1958,30,Beaver Runs Away
tt60152100,1958,30,Beaver Runs Away
tt76337197,1958,30,Beaver and Chuey
tt30831774,1958,30,Beaver and Chuey
tt53457640,1958,30,Beaver and Chuey
tt60557237,1958,30,Beaver and Chuey
tt73230599,1958,30,Beaver and Henry
tt86360528,1958,30,Beaver and Henry
tt49358146,1958,30,Beaver and Henry
tt59789139,1958,30,Beaver and Poncho
tt33940640,1958,30,Beaver and Poncho
tt17712246,1958,30,Beaver and Poncho
tt88694358,1958,30,Beavers Bad Day
tt63556757,1958,30,Beavers Bad Day
tt61750880,1958,30,Beavers Bad Day
tt68418113,1958,30,Beavers Bad Day
tt86104415,1958,30,Beavers Guest
tt82644569,1958,30,Beavers Guest
tt99998992,1958,30,Beavers Guest
tt57196514,1958,30,Beavers Old Friend
tt66670935,1958,30,Beavers Old Friend
tt69046709,1958,30,Beavers Old Friend
tt61342573,1958,30,Beavers Old Friend
tt78307323,1958,30,Beavers Poem
tt83123934,1958,30,Beavers Poem
tt82967042,1958,30,Beavers Poem
tt39460626,1958,30,Beavers Poem
tt52293231,1958,30,Beavers Ring
tt60905597,1958,30,Beavers Ring
tt31641789,1958,30,Beavers Ring
tt70145051,1958,30,Beavers Ring
tt43443730,1958,30,Belvedere Tower
tt97860254,1958,30,Belvedere Tower
tt45914030,1958,30,Belvedere Tower
tt47172325,1958,30,Bentley  Peters Teacher
tt40610694,1958,30,Bentley  Peters Teacher
tt51637186,1958,30,Bentley  Peters Teacher
tt86891491,1958,30,Bentley Leads a Dogs Life
tt72429298,1958,30,Bentley Leads a Dogs Life
tt29342699,1958,30,Bentley Leads a Dogs Life
tt17370567,1958,30,Bentley Leads a Dogs Life
tt98683458,1958,30,Bentley and His Junior Image
tt56946038,1958,30,Bentley and His Junior Image
tt25538374,1958,30,Bentley and His Junior Image
tt88992826,1958,30,Bentley and the Finishing School
tt10973051,1958,30,Bentley and the Finishing School
tt17929002,1958,30,Bentley and the Finishing School
tt34105018,1958,30,Bentley and the Social Worker
tt60889381,1958,30,Bentley and the Social Worker
tt80235072,1958,30,Bentley and the Social Worker
tt90261832,1958,30,Bentley and the Talent Contest
tt51044654,1958,30,Bentley and the Talent Contest
tt72312126,1958,30,Bentley and the Talent Contest
tt54620829,1958,30,Bentley and the Wedding Bells
tt53093559,1958,30,Bentley and the Wedding Bells
tt91889484,1958,30,Bentley and the Wedding Bells
tt10198778,1958,30,Bentley the Homemaker
tt89237947,1958,30,Bentley the Homemaker
tt48534056,1958,30,Bentley the Homemaker
tt92054652,1958,30,Bentleys Big Case
tt58921268,1958,30,Bentleys Big Case
tt29438565,1958,30,Bentleys Big Case
tt26179849,1958,30,Bentleys Clubhouse
tt87909142,1958,30,Bentleys Clubhouse
tt75937239,1958,30,Bentleys Clubhouse
tt76687591,1958,30,Bentleys Prospective SonInLaw
tt37551895,1958,30,Bentleys Prospective SonInLaw
tt10888244,1958,30,Bentleys Prospective SonInLaw
