tconst,startYear,runtimeMinutes,primaryTitle
tt62649422,1977,46,Over the Hill Spy
tt87052335,1977,46,Over the Hill Spy
tt90857460,1977,46,Takeover
tt82166308,1977,46,Takeover
tt50907839,1977,46,Takeover
tt10036920,1977,46,The Bermuda Triangle Crisis
tt36500630,1977,46,The Bermuda Triangle Crisis
tt57690567,1977,46,The Bermuda Triangle Crisis
tt23318123,1977,46,The Bermuda Triangle Crisis
tt68198401,1977,46,The Crying Child
tt86027742,1977,46,The Crying Child
tt68315919,1977,46,The Crying Child
tt50465893,1977,46,The Crying Child
tt61884460,1977,46,The Man Who Could Move the World
tt24995184,1977,46,The Man Who Could Move the World
tt35625104,1977,46,The Man Who Could Move the World
tt48079178,1977,46,The Man Who Could Move the World
tt46655221,1977,46,The Man Who Made Volcanoes
tt45907167,1977,46,The Man Who Made Volcanoes
tt63653380,1977,46,The Man Who Made Volcanoes
tt26666712,1977,46,The Orphans
tt67945636,1977,46,The Pied Piper
tt36419040,1977,46,The Pied Piper
tt34933377,1977,46,The Plague Part 2
tt76787625,1977,46,The Plague Part 2
tt70297317,1977,46,The Plague Part 2
tt38814546,1977,46,The Plague Part 2
tt88280518,1977,46,The Queen and the Thief
tt56809347,1977,46,The Queen and the Thief
tt91930313,1977,46,The Queen and the Thief
tt51166888,1977,46,The Queen and the Thief
tt57504472,1977,46,The Search
tt83759297,1977,46,The Search
tt47739902,1977,46,The Trial
tt93177746,1977,46,The Trial
tt71567869,1977,46,Uraganul si paharul de apa
tt65502357,1977,47,Barrio
tt28074613,1977,47,Barrio
tt34042504,1977,47,Barrio
tt24925124,1977,47,Beyond the Call
tt68887878,1977,47,Carnival of Spies
tt31313382,1977,47,Carnival of Spies
tt24312237,1977,47,Carnival of Spies
tt17357743,1977,47,Carnival of Spies
tt20677630,1977,47,Christmas
tt29379750,1977,47,Christmas
tt17325088,1977,47,Christmas
tt70513898,1977,47,Christmas
tt76689284,1977,47,Dannys Inferno
tt32173426,1977,47,Dannys Inferno
tt25289419,1977,47,Dannys Inferno
tt33355283,1977,47,Dark Side of the Moon Part 1
tt12450027,1977,47,Dark Side of the Moon Part 1
tt60403135,1977,47,Dark Side of the Moon Part 1
tt33388222,1977,47,Dark Side of the Moon Part 1
tt92277443,1977,47,Dark Side of the Moon Part 2
tt31867358,1977,47,Dark Side of the Moon Part 2
tt43289703,1977,47,Dark Side of the Moon Part 2
tt31666803,1977,47,Deadly Countdown Part 2
tt59161494,1977,47,Deadly Countdown Part 2
tt97570679,1977,47,Deadly Countdown Part 2
tt19862568,1977,47,Deadly Ringer
tt20668568,1977,47,Deadly Ringer Part 2
tt50756127,1977,47,Death Probe Part 1
tt53625690,1977,47,Death Probe Part 1
tt51910270,1977,47,Death Probe Part 1
tt12148702,1977,47,Death Probe Part 2
tt60888782,1977,47,Death Probe Part 2
tt81626648,1977,47,Death Probe Part 2
tt56841720,1977,47,Der Hausabbruch
tt32009962,1977,47,Die Renovierung
tt23802520,1977,47,Doomsday Is Tomorrow
tt30538025,1977,47,Fires of Hell
tt28871777,1977,47,Fires of Hell
tt27022859,1977,47,Fires of Hell
tt74630259,1977,47,Housewarming
tt68387678,1977,47,Housewarming
tt24420836,1977,47,Housewarming
tt10141565,1977,47,Housewarming
tt82385606,1977,47,I Love You Rosey Malone
tt66667510,1977,47,I Love You Rosey Malone
tt27350418,1977,47,I Love You Rosey Malone
tt47473990,1977,47,Iron Ships and Dead Men
tt88393392,1977,47,Jaime and the King
tt23611335,1977,47,Jaime and the King
tt33913866,1977,47,Judge
tt15132897,1977,47,Judge
tt80106599,1977,47,Judge
tt32212616,1977,47,Judgment from Outer Space Part 2
tt81094794,1977,47,Judgment from Outer Space Part 2
tt56781357,1977,47,Judgment from Outer Space Part 2
tt63553862,1977,47,Klansmen
tt16524428,1977,47,Klansmen
tt38693979,1977,47,Manchild on the Streets
tt52363929,1977,47,Manchild on the Streets
tt13214537,1977,47,Manchild on the Streets
tt22350457,1977,47,Mind Stealers from Outer Space Part 2
tt61721617,1977,47,Mind Stealers from Outer Space Part 2
tt21272746,1977,47,Mind Stealers from Outer Space Part 2
tt22626544,1977,47,Mind Stealers from Outer Space Part 2
tt55687199,1977,47,Murder Ward
tt40101138,1977,47,Murder Ward
tt28530815,1977,47,Private Madness Public Danger
tt14512087,1977,47,Private Madness Public Danger
tt73862990,1977,47,Private Madness Public Danger
tt70032783,1977,47,Rodeo
tt60837799,1977,47,Rodeo
tt95012720,1977,47,Rodeo
tt35546244,1977,47,Rollback
tt36544604,1977,47,Rollback
tt12646933,1977,47,Rollback
tt73294009,1977,47,Scoop
tt68818499,1977,47,Scoop
tt21714432,1977,47,Scoop
tt45798361,1977,47,Scoop
tt24879023,1977,47,Sharks Part 1
tt21478145,1977,47,Sharks Part 1
tt21536283,1977,47,Target Steve Austin
tt63129849,1977,47,Target Steve Austin
tt86336754,1977,47,The Battle of Drucillas Pond
tt71965223,1977,47,The Battle of Drucillas Pond
tt13576655,1977,47,The Battle of Drucillas Pond
tt33360330,1977,47,The Bionic Dog Part 2
tt46654376,1977,47,The Bionic Dog Part 2
tt71014397,1977,47,The Cheshire Project
tt22753009,1977,47,The Cheshire Project
tt44306480,1977,47,The Cheshire Project
tt46573185,1977,47,The Cheshire Project
tt12235666,1977,47,The DeJon Caper
tt53270493,1977,47,The DeJon Caper
tt31781834,1977,47,The Deadly Connection
tt97199337,1977,47,The Deadly Connection
tt80431273,1977,47,The Deadly Toys
tt77232946,1977,47,The Deadly Toys
tt52203959,1977,47,The Deadly Toys
tt64774196,1977,47,The Deadly Toys
tt62043999,1977,47,The Ghostly Teletype
tt32767450,1977,47,The Ghostly Teletype
tt84176706,1977,47,The Ghostly Teletype
tt55307861,1977,47,The Ghostly Teletype
tt91100457,1977,47,The Heroes
tt16822757,1977,47,The Heroes
tt42604144,1977,47,The Infiltrators
tt31389619,1977,47,The Infiltrators
tt21507833,1977,47,The Infiltrators
tt12196170,1977,47,The Infiltrators
tt96784974,1977,47,The Naked Montague
tt21107518,1977,47,The Naked Montague
tt28273314,1977,47,The Night Demon
tt27279637,1977,47,The Night Demon
tt70033965,1977,47,The Plague Part 1
tt49935663,1977,47,The Plague Part 1
tt26038080,1977,47,The Plague Part 1
tt27632490,1977,47,The Plague Part 1
tt64802565,1977,47,The Privacy of the Mind
tt48122406,1977,47,The Privacy of the Mind
tt63834835,1977,47,The Privacy of the Mind
tt15318135,1977,47,The Tenderfoot
tt90626816,1977,47,The Tenderfoot
tt92491357,1977,47,The Ultimate Imposter
tt23897338,1977,47,The Ultimate Imposter
tt33481250,1977,47,The Ultimate Imposter
tt33385362,1977,47,To Catch the Eagle
tt96862562,1977,47,To Catch the Eagle
tt83219948,1977,47,To Catch the Eagle
tt64531780,1977,47,U509
tt27482961,1977,47,U509
tt48088325,1977,47,U509
tt69143156,1977,48,A Bears Life
tt48037076,1977,48,A Little Learning
tt51926883,1977,48,Adams Ark
tt82258291,1977,48,Adams Ark
tt21222579,1977,48,Adams Ark
tt85299466,1977,48,Adams Cub
tt79890594,1977,48,Adams Cub
tt58136667,1977,48,Adams Cub
tt90609672,1977,48,Aint We Got Fun
tt19423977,1977,48,Beaver Dam
tt94506405,1977,48,Bigfoot V
tt85573224,1977,48,Bigfoot V
tt72517925,1977,48,Bigfoot V
tt11087629,1977,48,Biofeedback
tt37404441,1977,48,Blood Brothers
tt50719552,1977,48,Blood Brothers
tt28344157,1977,48,CW Hyde
tt29119188,1977,48,CW Hyde
tt66991711,1977,48,Crystal Water Sudden Death
tt19175011,1977,48,Crystal Water Sudden Death
tt20042824,1977,48,Crystal Water Sudden Death
tt58090618,1977,48,Deadly Countdown Part 1
tt19185721,1977,48,Deadly Countdown Part 1
tt20989438,1977,48,Deadly Countdown Part 1
tt31873260,1977,48,Doomsday Is Tomorrow Part 2
tt24670751,1977,48,Episode 12
tt21934230,1977,48,Episode 12
tt91818131,1977,48,Episode 14
tt54565801,1977,48,Episode 14
tt23335140,1977,48,Episode 15
tt84794947,1977,48,Episode 15
tt39353730,1977,48,Episode 17
tt73483672,1977,48,Episode 17
tt68751819,1977,48,Fast and Loose
tt47163593,1977,48,Ghost of Venice
tt23692115,1977,48,Ghost of Venice
tt37726610,1977,48,Giant
tt19774769,1977,48,Giant
tt30162449,1977,48,Giant
tt10022881,1977,48,Hawk of Mu
tt55784307,1977,48,Hawk of Mu
tt58040250,1977,48,Home of the Hawk
tt22504744,1977,48,Home of the Hawk
tt45757601,1977,48,Home of the Hawk
tt20136389,1977,48,Hot Air Hero
tt83218126,1977,48,Hot Air Hero
tt12847485,1977,48,HowdyDo Im Mad Jack
tt31104374,1977,48,HowdyDo Im Mad Jack
tt46403315,1977,48,Killer Wind
tt40833894,1977,48,Killer Wind
tt16583279,1977,48,Killer Wind
tt39224399,1977,48,Kojaks Days Part 2
tt26445481,1977,48,Kojaks Days Part 2
tt87493081,1977,48,Kojaks Days Part 2
tt67434384,1977,48,Kojaks Days Part 2
tt93915305,1977,48,Man OWar
tt68370751,1977,48,Man OWar
tt73035248,1977,48,Man OWar
tt10950346,1977,48,Mr Nightingale
tt44021502,1977,48,Mr Nightingale
tt96773799,1977,48,Sharks Part 2
tt83619297,1977,48,Sharks Part 2
tt93270618,1977,48,ShootOut at Lands End
tt19234862,1977,48,ShootOut at Lands End
tt30263111,1977,48,Siren
tt28280525,1977,48,Siren
tt97972907,1977,48,Siren
tt39734769,1977,48,Stille Nacht
tt77987737,1977,48,Survival
tt16294427,1977,48,Survival
tt28943282,1977,48,Survival
tt15486899,1977,48,The Bionic Dog
tt38540189,1977,48,The Bionic Dog
tt56608005,1977,48,The Choice
tt21356951,1977,48,The Choice
tt99978900,1977,48,The Fugitive
tt63466992,1977,48,The Fugitive
tt20000921,1977,48,The Fugitive
tt94981341,1977,48,The Redemption of Ben
tt63580121,1977,48,The Redemption of Ben
tt70751433,1977,48,The Redemption of Ben
tt28528160,1977,48,The Rivals
tt29488010,1977,48,The Rivals
tt32647315,1977,48,The Storm
tt85926507,1977,48,The Summer of 69 Part 2
tt97565450,1977,48,The Summer of 69 Part 2
tt95206302,1977,48,The Unholy Beast
tt18242999,1977,48,The Unholy Beast
tt23171597,1977,48,Unwelcome Neighbor
tt66860810,1977,48,Unwelcome Neighbor
tt49755732,1977,48,Woman in the Wilderness
tt37673436,1977,48,Woman in the Wilderness
tt56410848,1977,49,A Strange Kind of Love
tt72823806,1977,49,A Strange Kind of Love
tt20237672,1977,49,Angels in the Wings
tt74629321,1977,49,Angels in the Wings
tt36240275,1977,49,Angels in the Wings
tt45799254,1977,49,Angels on Horseback
tt84052308,1977,49,Angels on Horseback
tt41384080,1977,49,Angels on Horseback
tt48609878,1977,49,Angels on the Air
tt39432326,1977,49,Angels on the Air
tt44565943,1977,49,Angels on the Air
tt65666213,1977,49,Another Gypsy Queen
tt75697515,1977,49,Another Gypsy Queen
tt14699879,1977,49,Another Gypsy Queen
tt79363097,1977,49,Bazarul desertaciunilor si Omul Negru
tt56690420,1977,49,Bridgehead
tt32124313,1977,49,Bridgehead
tt56054122,1977,49,Caper on a Quiet Street
tt11486994,1977,49,Caper on a Quiet Street
tt76682549,1977,49,Caper on a Quiet Street
tt68265934,1977,49,Capture
tt51604324,1977,49,Capture
tt47456608,1977,49,Capture
tt42858348,1977,49,Capture
tt39521123,1977,49,Case Without a File
tt46015106,1977,49,Case Without a File
tt98024539,1977,49,Case Without a File
tt99714136,1977,49,Cry for the Kids
tt90021408,1977,49,Cry for the Kids
tt17764901,1977,49,Devils Planet
tt23680530,1977,49,Devils Planet
tt49109238,1977,49,Devils Planet
tt51949566,1977,49,Dorzak
tt47275596,1977,49,Dorzak
tt83271746,1977,49,Dorzak
tt73912226,1977,49,Episode 13
tt23088461,1977,49,Episode 13
tt13684515,1977,49,Episode 18
tt15832644,1977,49,Episode 18
tt50116047,1977,49,Fear Factor
tt62265464,1977,49,Fear Factor
tt34689909,1977,49,Fear Factor
tt54254300,1977,49,Fear Factor
tt53628783,1977,49,Here Come the Brides
tt60082104,1977,49,Here Come the Brides
tt89356197,1977,49,Here Come the Brides
tt35746207,1977,49,Here Come the Brides
tt57830107,1977,49,Huggy Bear and the Turkey
tt49160464,1977,49,Huggy Bear and the Turkey
tt24962771,1977,49,Huggy Bear and the Turkey
tt25692614,1977,49,Huggy Bear and the Turkey
tt14049271,1977,49,I Could Kill My Wifes Lawyer
tt39917175,1977,49,I Could Kill My Wifes Lawyer
tt33804282,1977,49,Ill Ride the Wind
tt88715088,1977,49,Ill Ride the Wind
tt62793500,1977,49,Ill Ride the Wind
tt25430368,1977,49,Ill Ride the Wind
tt25767773,1977,49,Johns Crossroad
tt63378278,1977,49,Johns Crossroad
tt69436710,1977,49,Johns Crossroad
tt46705301,1977,49,Judgment from Outer Space Part 1
tt43883228,1977,49,Judgment from Outer Space Part 1
tt29335951,1977,49,Judgment from Outer Space Part 1
tt22702448,1977,49,Kiss It All Goodbye
tt69205048,1977,49,Kiss It All Goodbye
tt66719851,1977,49,Kiss It All Goodbye
tt17931299,1977,49,Kiss It All Goodbye
tt32614009,1977,49,Laid Off
tt29143670,1977,49,Laid Off
tt62269750,1977,49,Law of the Jungle
tt79702152,1977,49,Law of the Jungle
tt89147685,1977,49,Letters of Death
tt47504541,1977,49,Letters of Death
tt91975365,1977,49,Long Live the King
tt29563326,1977,49,Long Live the King
tt27058187,1977,49,Mad Dog
tt24960161,1977,49,Melt Down
tt22230368,1977,49,Melt Down
tt32475115,1977,49,Monkey on a String
tt97414458,1977,49,Monkey on a String
tt25553987,1977,49,Monkey on a String
tt98034503,1977,49,Night of the Marionettes
tt39317061,1977,49,Night of the Marionettes
tt63295098,1977,49,Once More from Birdland
tt44903985,1977,49,Once More from Birdland
tt71180916,1977,49,Once More from Birdland
tt12958808,1977,49,Power
tt33980611,1977,49,Power
tt33657416,1977,49,Practical Jokes Can Kill You
tt77771147,1977,49,Practical Jokes Can Kill You
tt32902803,1977,49,Practical Jokes Can Kill You
tt82928649,1977,49,Pretty Angels All in a Row
tt81728096,1977,49,Pretty Angels All in a Row
tt87370912,1977,49,Pretty Angels All in a Row
tt92548299,1977,49,Quarantine
tt83586322,1977,49,Quarantine
tt62348350,1977,49,Quarantine
tt87938585,1977,49,Quarantine
tt99255516,1977,49,Quarantine
tt20591067,1977,49,Reunion
tt87488724,1977,49,Sammy Davis Jr Kidnap Caper
tt82322328,1977,49,Sammy Davis Jr Kidnap Caper
tt51457113,1977,49,Sister Maria
tt45624370,1977,49,Sparks
tt14345329,1977,49,Sparks
tt40294090,1977,49,Starsky and Hutch on Voodoo Island
tt33184690,1977,49,Starsky and Hutch on Voodoo Island
tt44804539,1977,49,Starsky and Hutch on Voodoo Island
tt62209236,1977,49,Tears for All Who Loved Her
tt32901897,1977,49,Tears for All Who Loved Her
tt98441761,1977,49,Tears for All Who Loved Her
tt55693845,1977,49,The Achievement
tt37214351,1977,49,The Achievement
tt49263625,1977,49,The Achievement
tt16895929,1977,49,The Blue Angels
tt57944733,1977,49,The Blue Angels
tt43144781,1977,49,The Blue Angels
tt18120340,1977,49,The Bringers of Wonder Part 1
tt27756952,1977,49,The Bringers of Wonder Part 1
tt33547615,1977,49,The Bringers of Wonder Part 1
tt55563992,1977,49,The Bringers of Wonder Part 1
tt44309120,1977,49,The Bringers of Wonder Part 2
tt54867035,1977,49,The Bringers of Wonder Part 2
tt74332683,1977,49,The Bringers of Wonder Part 2
tt97566151,1977,49,The Bringers of Wonder Part 2
tt91319589,1977,49,The Career Girl
tt53459038,1977,49,The Career Girl
tt42957399,1977,49,The Career Girl
tt89005646,1977,49,The Celebration
tt70641198,1977,49,The Celebration
tt22646722,1977,49,The Celebration
tt99250518,1977,49,The Collectors
tt80282960,1977,49,The Collectors
tt29088711,1977,49,The Collectors
tt80611082,1977,49,The Collectors
tt98473491,1977,49,The Collectors
tt38156633,1977,49,The Condemned
tt38931624,1977,49,The Condemned
tt96211112,1977,49,The Creeper of Walnut Grove
tt25148824,1977,49,The Creeper of Walnut Grove
tt42822065,1977,49,The Creeper of Walnut Grove
tt17992887,1977,49,The Creeper of Walnut Grove
tt70797719,1977,49,The Dorcons
tt47594186,1977,49,The Dorcons
tt85152968,1977,49,The Dorcons
tt45900052,1977,49,The Dorcons
tt39511067,1977,49,The Elopement
tt77358413,1977,49,The Elopement
tt15769217,1977,49,The Elopement
tt98619027,1977,49,The Enemy
tt27163420,1977,49,The Enemy
tt23977105,1977,49,The Ferris Wheel
tt73721193,1977,49,The Ferris Wheel
tt64880817,1977,49,The Ferris Wheel
tt74127589,1977,49,The First Casualty
tt53284978,1977,49,The First Casualty
tt18265978,1977,49,The Flight
tt26605649,1977,49,The Flight
tt34193932,1977,49,The Gipper Caper
tt38373774,1977,49,The Gipper Caper
tt16233645,1977,49,The Gipper Caper
tt96151682,1977,49,The GoGetter
tt31923469,1977,49,The GoGetter
tt81657690,1977,49,The GoGetter
tt37231814,1977,49,The Hawk
tt48003676,1977,49,The Hawk
tt62985180,1977,49,The Heartbreaker
tt35788000,1977,49,The Heartbreaker
tt98696706,1977,49,The Hero
tt43139305,1977,49,The Hero
tt61256861,1977,49,The Hero
tt44031894,1977,49,The Hiding Place
tt30383403,1977,49,The Hiding Place
tt79366412,1977,49,The Hiding Place
tt94170696,1977,49,The High Cost of Being Right
tt70360576,1977,49,The High Cost of Being Right
tt40654156,1977,49,The High Cost of Being Right
tt97358485,1977,49,The High Cost of Being Right
tt26555964,1977,49,The High Cost of Being Right
tt62424018,1977,49,The Immunity Syndrome
tt46016890,1977,49,The Immunity Syndrome
tt31116452,1977,49,The Immunity Syndrome
tt96917747,1977,49,The Immunity Syndrome
tt63088795,1977,49,The Inferno
tt52009776,1977,49,The Inferno
tt35394697,1977,49,The Inferno
tt27011403,1977,49,The Innocent
tt29119040,1977,49,The Innocent
tt93155720,1977,49,The Innocent
tt51668034,1977,49,The Innocent
tt51086916,1977,49,The Innocent
tt76606040,1977,49,The Long Night
tt87573672,1977,49,The Long Night
tt92187992,1977,49,The Long Night
tt16288906,1977,49,The Milestone
tt26161112,1977,49,The Milestone
tt87357178,1977,49,The Mudworm
tt76180283,1977,49,The Mudworm
tt72932746,1977,49,The Mudworm
tt13860543,1977,49,The Peacemaker
tt96954363,1977,49,The Peacemaker
tt53030084,1977,49,The Queen of Hearts Is Wild
tt21013247,1977,49,The Queen of Hearts Is Wild
tt26759915,1977,49,The Recluse
tt34199680,1977,49,The Recluse
tt32449345,1977,49,The Seashore
tt66432164,1977,49,The Seashore
tt12704308,1977,49,The Seashore
tt77584438,1977,49,The Stray
tt68967243,1977,49,The Stray
tt95762394,1977,49,The Stray
tt44211839,1977,49,The Summer of 69 Part 1
tt81782714,1977,49,The Summer of 69 Part 1
tt89552583,1977,49,The Volunteer
tt22214897,1977,49,The Volunteer
tt96295607,1977,49,The Volunteer
tt91766345,1977,49,The Warrior
tt24151720,1977,49,The Warrior
tt23174245,1977,49,The Warrior
tt57594444,1977,49,The Wisdom of Solomon
tt25731699,1977,49,The Wisdom of Solomon
tt73235506,1977,49,The Wisdom of Solomon
tt80526209,1977,49,Times of Change
tt43670926,1977,49,Times of Change
tt33487598,1977,49,To Run and Hide
tt73899285,1977,49,To Run and Hide
tt67992405,1977,49,To Run and Hide
tt75641956,1977,49,To Run and Hide
tt81105173,1977,49,To Run and Hide
tt73144902,1977,49,V Is for Vivian
tt48805530,1977,49,V Is for Vivian
tt26565799,1977,49,V Is for Vivian
tt15554325,1977,49,V Is for Vivian
tt36512573,1977,49,V Is for Vivian
tt76023452,1977,49,Viktoria
tt54639513,1977,50,A Blow to the Head A Blow to the Heart
tt75988040,1977,50,A Blow to the Head A Blow to the Heart
tt81078858,1977,50,A Capitol Crime
tt32945142,1977,50,A Capitol Crime
tt73834691,1977,50,A Capitol Crime
tt63555354,1977,50,A Capitol Crime
tt47126433,1977,50,Angel Baby
tt78710994,1977,50,Angel Baby
tt11950248,1977,50,Angel Baby
tt37569073,1977,50,Angel Flight
tt70180961,1977,50,Angel Flight
tt60323410,1977,50,Angel Flight
tt76772565,1977,50,Angel in Love
tt47562447,1977,50,Angel in Love
tt27799717,1977,50,Angel in Love
tt68884678,1977,50,Angel in Love
tt76184376,1977,50,Angels at Sea
tt58080392,1977,50,Angels at Sea
tt21279836,1977,50,Angels at Sea
tt78069125,1977,50,Angels at Sea
tt31855116,1977,50,Angels of Death
tt20761467,1977,50,Angels of Death
tt91670862,1977,50,Angels of Death
tt97009430,1977,50,Angels on a String
tt78945698,1977,50,Angels on a String
tt65137737,1977,50,Angels on a String
tt33924918,1977,50,Blood Money Is Hard to Wash
tt23741312,1977,50,Blood Money Is Hard to Wash
tt86374665,1977,50,Blood Money Is Hard to Wash
tt20348572,1977,50,Blood Money Is Hard to Wash
tt78449355,1977,50,Carlisle Girl
tt27940964,1977,50,Carlisle Girl
tt74660205,1977,50,Circus of Terror
tt12538354,1977,50,Circus of Terror
tt54514982,1977,50,Circus of Terror
tt86668574,1977,50,Complex
tt27471951,1977,50,Complex
tt96612425,1977,50,Countess Ilona
tt87556788,1977,50,Countess Ilona
tt56364769,1977,50,Crypt
tt33768226,1977,50,Crypt
tt28648170,1977,50,Crypt
tt55212584,1977,50,Crypt
tt39566796,1977,50,Crypt
tt10169750,1977,50,Dancing in the Dark
tt96618054,1977,50,Dancing in the Dark
tt50195920,1977,50,Dancing in the Dark
tt29207624,1977,50,Dead Men Are Dangerous
tt28132582,1977,50,Dead Men Are Dangerous
tt41549151,1977,50,Deadly Doubles
tt37291532,1977,50,Deadly Doubles
tt59696915,1977,50,Dealers Choice Blackmail
tt67108931,1977,50,Dealers Choice Blackmail
tt59433405,1977,50,Deep Cover
tt87384171,1977,50,Deep Cover
tt61201073,1977,50,East Wind  Ill Wind
tt70573187,1977,50,East Wind  Ill Wind
tt38324733,1977,50,East Wind  Ill Wind
tt94114695,1977,50,Elegy in a Rain Forest
tt91985636,1977,50,Elegy in a Rain Forest
tt87131208,1977,50,Elegy in a Rain Forest
tt42074992,1977,50,Emily
tt84595146,1977,50,Episode 11
tt58282799,1977,50,Episode 11
tt58348819,1977,50,Episode 11
tt30576254,1977,50,Episode 11
tt18791845,1977,50,Episode 11
tt99856481,1977,50,Episode 110
tt41463427,1977,50,Episode 110
tt11632079,1977,50,Episode 16
tt11747252,1977,50,Episode 16
tt42651153,1977,50,Fade Out Fade In
tt99456598,1977,50,Fade Out Fade In
tt38057770,1977,50,Fade Out Fade In
tt29039349,1977,50,Fighting OHaven
tt26772135,1977,50,Fighting OHaven
tt24136016,1977,50,Formula 407
tt71632656,1977,50,Formula 407
tt69692771,1977,50,Formula 407
tt87432919,1977,50,Formula 407
tt86863863,1977,50,Formula 407
tt25600062,1977,50,Forward Base
tt20028708,1977,50,Gold Country
tt75837909,1977,50,Gold Country
tt93215353,1977,50,Gold Country
tt43815055,1977,50,Gold Country
tt89423930,1977,50,Gold Plated Delinquents
tt14557860,1977,50,Gold Plated Delinquents
tt49613835,1977,50,Half Life
tt48476147,1977,50,Half Life
tt68762580,1977,50,Half Life
tt11937772,1977,50,Half Life
tt87338994,1977,50,Half Life
tt37287511,1977,50,Hit and Run
tt95112088,1977,50,Hit and Run
tt78857148,1977,50,Hit and Run
tt78259346,1977,50,Home Affairs
tt67301930,1977,50,Home Affairs
tt14995511,1977,50,Hostage
tt63667963,1977,50,Hostage
tt43928678,1977,50,Hostages
tt32620976,1977,50,Hostages
tt96057956,1977,50,Hostages
tt81623102,1977,50,I Was Happy Where I Was
tt85850904,1977,50,I Was Happy Where I Was
tt45780677,1977,50,I Will Be Remembered
tt26835209,1977,50,I Will Be Remembered
tt58099515,1977,50,I Will Be Remembered
tt77061778,1977,50,I Will Be Remembered
tt66613510,1977,50,I Will Be Remembered
tt45300464,1977,50,K Is for Kill Part 1 The Tiger Awakes
tt99975689,1977,50,K Is for Kill Part 1 The Tiger Awakes
tt72163069,1977,50,K Is for Kill Part 2 Tiger by the Tail
tt51991297,1977,50,K Is for Kill Part 2 Tiger by the Tail
tt67168003,1977,50,Kojaks Days Part 1
tt48610474,1977,50,Kojaks Days Part 1
tt95719221,1977,50,Kojaks Days Part 1
tt76614870,1977,50,Kojaks Days Part 1
tt40882987,1977,50,Lady in the Squadroom
tt59095497,1977,50,Lady in the Squadroom
tt88209835,1977,50,Last of the 2 Bills
tt80787246,1977,50,Last of the 2 Bills
tt21384574,1977,50,Last of the 2 Bills
tt41138182,1977,50,Last of the 2 Bills
tt75068426,1977,50,Last of the 2 Bills
tt63115436,1977,50,Magic Fire
tt22590537,1977,50,Magic Fire
tt55380630,1977,50,Man Out of Time
tt82280841,1977,50,Man Out of Time
tt55046549,1977,50,Man Out of Time
tt97424181,1977,50,Man Out of Time
tt50872012,1977,50,Man in a Steel Frame
tt32150720,1977,50,Man in a Steel Frame
tt68837619,1977,50,Man in a Steel Frame
tt62713165,1977,50,Manhunt
tt27424926,1977,50,Medium Rare
tt16133025,1977,50,Medium Rare
tt47761591,1977,50,Medium Rare
tt16630981,1977,50,O întîlnire sau chiar doua
