tconst,startYear,runtimeMinutes,primaryTitle
tt90833828,1960,30,Wallys Test
tt80646049,1960,30,Wallys Test
tt62032479,1960,30,Wallys Test
tt57447833,1960,30,Wanted Alive Please
tt23192250,1960,30,Wards Baseball
tt97130260,1960,30,Wards Baseball
tt41017715,1960,30,Wards Baseball
tt21752584,1960,30,Water Nymphs
tt54926451,1960,30,Water Nymphs
tt75062076,1960,30,Wayfarers
tt46953784,1960,30,Wayfarers
tt89621036,1960,30,Wayfarers
tt89514089,1960,30,Weekend
tt31030870,1960,30,Weekend
tt21186838,1960,30,Weekend
tt83020067,1960,30,Weekend Vacation
tt52498393,1960,30,Weekend Vacation
tt79062928,1960,30,Weekend Vacation
tt64001345,1960,30,Weekend Vacation
tt27488427,1960,30,Weekend in Los Angeles
tt70702468,1960,30,Weekend in Los Angeles
tt75831482,1960,30,Weekend in Los Angeles
tt36043421,1960,30,Welcome to Paradise
tt53082226,1960,30,Where Are They
tt73954137,1960,30,Where Are They
tt91174162,1960,30,Where Theres a Will
tt27637722,1960,30,Where Theres a Will
tt44367828,1960,30,Where Theres a Will
tt23960555,1960,30,Where Theres a Will
tt80270595,1960,30,Whered They Go
tt68947588,1960,30,Whered They Go
tt17765595,1960,30,Whered They Go
tt56874278,1960,30,Whered They Go
tt68648308,1960,30,Who Are You
tt80897314,1960,30,Who Are You
tt68207450,1960,30,Who Are You
tt97715567,1960,30,Wilma
tt52803085,1960,30,Wilma
tt28731802,1960,30,Winning Streak
tt79562298,1960,30,Winning Streak
tt88753411,1960,30,Winning Streak
tt83700613,1960,30,Witness in the Window
tt49649559,1960,30,Witness in the Window
tt27216839,1960,30,Witness in the Window
tt28099050,1960,30,Woman from Hog Ridge
tt60108996,1960,30,Woman from Hog Ridge
tt79307369,1960,30,Woman from Hog Ridge
tt32395806,1960,30,Woman from Hog Ridge
tt87533038,1960,30,Woman of Tucson
tt99418804,1960,30,Worried Anyone
tt50162482,1960,30,Worried Anyone
tt42196459,1960,30,Worried Anyone
tt61733941,1960,30,Worried Anyone
tt53563820,1960,30,Wyatts Bitterest Enemy
tt44629759,1960,30,X Equals Murder
tt14378277,1960,30,X Equals Murder
tt52612984,1960,30,X Equals Murder
tt84668509,1960,30,X Equals Murder
tt74842305,1960,30,Yawkey
tt69651345,1960,30,Yawkey
tt23284688,1960,30,Yawkey
tt30482147,1960,30,Young Killer
tt38139232,1960,31,The Reunion Party
tt49336214,1960,31,The Reunion Party
tt93329871,1960,46,Blackout
tt44358869,1960,46,Blackout
tt50192422,1960,46,Blackout
tt74173451,1960,46,Return to San Dede Capital City
tt36813747,1960,46,Return to San Dede The Desert Story
tt37262979,1960,46,The Antwerp Caper
tt30822860,1960,46,The Antwerp Caper
tt77290109,1960,46,The Duncan Shrine
tt23700897,1960,46,The One That Got Away
tt18051234,1960,46,The One That Got Away
tt62268427,1960,46,The One That Got Away
tt26656423,1960,46,The One That Got Away
tt22227875,1960,46,The Starlet
tt17059332,1960,46,The Starlet
tt53735884,1960,46,The Starlet
tt42481292,1960,46,The Widescreen Caper
tt22925562,1960,46,The Widescreen Caper
tt42208636,1960,46,Thirty a Month
tt48452359,1960,47,Attic
tt47230564,1960,47,Condors Lair
tt37991521,1960,47,Created He Them
tt99160609,1960,47,Created He Them
tt88979708,1960,47,Created He Them
tt64671511,1960,47,Family Skeleton
tt21005031,1960,47,Family Skeleton
tt38187298,1960,47,Legend of Crystal Dart
tt90887487,1960,47,Moochie of Pop Warner Football From Ticonderoga to Disneyland
tt75892713,1960,47,Perfect Setup
tt84124693,1960,47,Perfect Setup
tt61279120,1960,47,Publicity Brat
tt77232038,1960,47,Publicity Brat
tt22241434,1960,47,Sierra
tt46352125,1960,47,Sierra
tt60842362,1960,47,Switchburg
tt82641461,1960,47,Switchburg
tt31624092,1960,47,Switchburg
tt51588978,1960,47,Ten Cents a Death
tt38590614,1960,47,Ten Cents a Death
tt20038862,1960,47,Ten Cents a Death
tt79748035,1960,47,Ten Cents a Death
tt79995311,1960,47,The Affairs of Adam Gallante
tt87639394,1960,47,The Double Death of Benny Markham
tt67002355,1960,47,The Double Death of Benny Markham
tt78873463,1960,47,The Fix
tt12236212,1960,47,The Laurel Canyon Caper
tt64782249,1960,47,The Laurel Canyon Caper
tt45033306,1960,47,The Negotiable Blonde
tt87836272,1960,47,The Negotiable Blonde
tt90177348,1960,47,The Office Caper
tt55743589,1960,47,The Office Caper
tt70192513,1960,47,The Presidents Daughter
tt40282178,1960,47,The Silent Caper
tt87548197,1960,47,Trouble in the Middle East
tt46900059,1960,47,Who Killed Cock Robin
tt81944966,1960,47,Who Killed Cock Robin
tt76544657,1960,47,Who Killed Cock Robin
tt49373098,1960,48,Collectors Item
tt14482274,1960,48,Collectors Item
tt77698310,1960,48,Collectors Item
tt67923366,1960,48,Double Trouble
tt81217847,1960,48,Double Trouble
tt65779755,1960,48,Fraternity of Fear
tt72748152,1960,48,Genesis of Treason
tt37554665,1960,48,Genesis of Treason
tt92692791,1960,48,Incident in Suva
tt72573509,1960,48,Incident in Suva
tt52884823,1960,48,Incident in Suva
tt27877583,1960,48,Incident in Suva
tt63928031,1960,48,Safari
tt81018020,1960,48,Safari
tt65595642,1960,48,Sink or Swim
tt44742989,1960,48,Sink or Swim
tt17545753,1960,48,Sink or Swim
tt60174849,1960,48,Spark of Freedom
tt74871873,1960,48,Stranger Than Fiction
tt81333451,1960,48,Stranger Than Fiction
tt90793725,1960,48,The Rice Estate
tt73106083,1960,48,The Valley Caper
tt94512192,1960,48,The Valley Caper
tt83182090,1960,49,A Whale of a Tale
tt20931913,1960,49,A Whale of a Tale
tt68463853,1960,49,A Whale of a Tale
tt34161452,1960,49,A Whale of a Tale
tt21886328,1960,49,Adios El Cuchillo
tt86205152,1960,49,Adios El Cuchillo
tt76848176,1960,49,Adios El Cuchillo
tt42664143,1960,49,Devil in Skirts
tt90568077,1960,49,Devil in Skirts
tt33256901,1960,49,Devil in Skirts
tt18640734,1960,49,Devil in Skirts
tt41124918,1960,49,Devil in Skirts
tt17967618,1960,49,Isle of Eden
tt27448526,1960,49,Isle of Eden
tt83189944,1960,49,Isle of Eden
tt87990631,1960,49,Isle of Eden
tt88607482,1960,49,Once Around the Circuit
tt85012027,1960,49,Once Around the Circuit
tt64902452,1960,49,Once Around the Circuit
tt33901743,1960,49,Once Around the Circuit
tt93849108,1960,49,Path of the Eagle
tt61386870,1960,49,The Big Surf
tt94079889,1960,49,The Big Surf
tt80150274,1960,49,The Big Surf
tt80033746,1960,49,The Big Surf
tt17308993,1960,49,The Blowup
tt74902821,1960,49,The Blowup
tt87350831,1960,49,The Fight at New Canal
tt78305385,1960,49,The Fight at New Canal
tt29704775,1960,49,The Quick Noose
tt77840189,1960,49,The Quick Noose
tt24337891,1960,49,The Two Faces of Grey Holden
tt85163017,1960,49,The Two Faces of Grey Holden
tt19596343,1960,49,Trunk Full of Dreams
tt10537346,1960,49,Trunk Full of Dreams
tt88866035,1960,49,Trunk Full of Dreams
tt54575011,1960,49,Walk Through the Night
tt49257796,1960,49,Walk Through the Night
tt18116700,1960,49,Walk Through the Night
tt10295897,1960,49,Westbound Stage
tt24467509,1960,49,Westbound Stage
tt81397669,1960,50,The Benjamin Burns Story
tt67469699,1960,50,The Benjamin Burns Story
tt83529085,1960,50,The Benjamin Burns Story
tt79181558,1960,50,The Fanatics
tt60498716,1960,50,The Fanatics
tt22055508,1960,51,A Fury Slinging Flame
tt44662997,1960,51,A Fury Slinging Flame
tt18070481,1960,51,A Fury Slinging Flame
tt29313782,1960,51,A Fury Slinging Flame
tt32951347,1960,51,El Bandido
tt43216779,1960,51,El Bandido
tt53348161,1960,51,El Bandido
tt13351201,1960,51,Incident at Dragoon Crossing
tt88119434,1960,51,Incident at Dragoon Crossing
tt90822563,1960,51,Incident at Dragoon Crossing
tt12795672,1960,51,Incident at Sulphur Creek
tt47270291,1960,51,Incident at Sulphur Creek
tt57826139,1960,51,Incident at Sulphur Creek
tt75185725,1960,51,Incident at Sulphur Creek
tt57417412,1960,51,The Young Juggler
tt67361407,1960,51,The Young Juggler
tt83793576,1960,51,The Young Juggler
tt61807895,1960,52,A Lance of Straw
tt23226155,1960,52,A Lance of Straw
tt30475742,1960,52,A Lance of Straw
tt88055884,1960,52,A Lance of Straw
tt13077558,1960,52,A Man of Quality
tt69693435,1960,52,A Man of Quality
tt56752515,1960,52,A Seat on the Fence
tt55163619,1960,52,A Seat on the Fence
tt63509854,1960,52,A Seat on the Fence
tt75632779,1960,52,A Seat on the Fence
tt44591212,1960,52,Black November
tt72793145,1960,52,Black November
tt37943474,1960,52,Black November
tt86827807,1960,52,Head of Fire Feet of Clay
tt57149116,1960,52,Head of Fire Feet of Clay
tt84777548,1960,52,Head of Fire Feet of Clay
tt56476486,1960,52,Head of Fire Feet of Clay
tt33898746,1960,52,Head of Fire Feet of Clay
tt96297834,1960,52,Incident at Poco Tiempo
tt99654164,1960,52,Incident at Poco Tiempo
tt18554192,1960,52,Incident at Poco Tiempo
tt68244664,1960,52,Incident at Rojo Canyon
tt19208968,1960,52,Incident at Rojo Canyon
tt33794157,1960,52,Incident at Rojo Canyon
tt32585036,1960,52,Incident at Superstition Prairie
tt97572964,1960,52,Incident at Superstition Prairie
tt27193848,1960,52,Incident at Superstition Prairie
tt53129891,1960,52,Incident of the Captive
tt19310570,1960,52,Incident of the Captive
tt18452038,1960,52,Incident of the Challenge
tt80231419,1960,52,Incident of the Challenge
tt92874807,1960,52,Incident of the Night Visitor
tt26915436,1960,52,Incident of the Night Visitor
tt70412493,1960,52,Incident of the Night Visitor
tt98986326,1960,52,Incident of the Slavemaster
tt59437533,1960,52,Incident of the Slavemaster
tt61189197,1960,52,Incident of the Slavemaster
tt31819967,1960,52,Incident on the Road to Yesterday
tt46336386,1960,52,Incident on the Road to Yesterday
tt56449094,1960,52,Incident on the Road to Yesterday
tt66345253,1960,52,Jack Legs Diamond
tt30329512,1960,52,Jack Legs Diamond
tt74156318,1960,52,Jack Legs Diamond
tt25246819,1960,52,Jack Legs Diamond
tt40970545,1960,52,Jack Legs Diamond
tt35844309,1960,52,Kiss of Death Girl
tt58110523,1960,52,Kiss of Death Girl
tt89696875,1960,52,Kiss of Death Girl
tt12241262,1960,52,Kiss of Death Girl
tt57061863,1960,52,Kiss of Death Girl
tt59277244,1960,52,Layout at Glen Canyon
tt12184673,1960,52,Layout at Glen Canyon
tt72411164,1960,52,Layout at Glen Canyon
tt69227737,1960,52,Layout at Glen Canyon
tt33930875,1960,52,Legacy for Lucia
tt65474273,1960,52,Legacy for Lucia
tt32091287,1960,52,Legacy for Lucia
tt87391228,1960,52,Legacy for Lucia
tt59144131,1960,52,Little Egypt
tt51618966,1960,52,Little Egypt
tt72292699,1960,52,Little Egypt
tt35452895,1960,52,Little Egypt
tt87172666,1960,52,Murder in Montmartre
tt18729701,1960,52,Murder in Montmartre
tt30940873,1960,52,Nicky
tt75353740,1960,52,Nicky
tt33821340,1960,52,Nicky
tt65099896,1960,52,Nicky
tt63114310,1960,52,Nicky
tt93812987,1960,52,OneArmed Bandits
tt37590169,1960,52,OneArmed Bandits
tt50503208,1960,52,OneArmed Bandits
tt21890772,1960,52,OneArmed Bandits
tt94481361,1960,52,OneArmed Bandits
tt74992783,1960,52,Portrait of a Thief
tt69863364,1960,52,Portrait of a Thief
tt62804588,1960,52,Portrait of a Thief
tt84413294,1960,52,Portrait of a Thief
tt64869317,1960,52,Star Witness
tt20019214,1960,52,Star Witness
tt74170478,1960,52,Star Witness
tt26620302,1960,52,Star Witness
tt31208440,1960,52,Star Witness
tt49269108,1960,52,Ten Drops of Water
tt14725972,1960,52,Ten Drops of Water
tt30819455,1960,52,Ten Drops of Water
tt15435430,1960,52,Ten Drops of Water
tt52710295,1960,52,The Beryllium Eater
tt89332925,1960,52,The Beryllium Eater
tt66112358,1960,52,The Beryllium Eater
tt31686959,1960,52,The Beryllium Eater
tt20453377,1960,52,The Big Squeeze
tt67456769,1960,52,The Big Squeeze
tt77443013,1960,52,The Big Squeeze
tt38067629,1960,52,The Big Squeeze
tt30806344,1960,52,The Burglars Wife
tt84023850,1960,52,The Burglars Wife
tt95958631,1960,52,The Case of the Frantic Flyer
tt99354452,1960,52,The Case of the Frantic Flyer
tt36584715,1960,52,The Case of the Frantic Flyer
tt37431871,1960,52,The Case of the Frantic Flyer
tt79323911,1960,52,The Case of the Mythical Monkeys
tt47047578,1960,52,The Case of the Mythical Monkeys
tt13275964,1960,52,The Case of the Mythical Monkeys
tt89349464,1960,52,The Case of the Singing Skirt
tt92803027,1960,52,The Case of the Singing Skirt
tt79374148,1960,52,The Case of the Singing Skirt
tt29677090,1960,52,The Case of the Violent Village
tt24839181,1960,52,The Case of the Violent Village
tt36658600,1960,52,The Case of the Violent Village
tt39654878,1960,52,The Case of the Violent Village
tt74843805,1960,52,The Doreen Maney Story
tt27769269,1960,52,The Doreen Maney Story
tt78346395,1960,52,The Doreen Maney Story
tt48646599,1960,52,The Doreen Maney Story
tt93413065,1960,52,The Frank Nitti Story
tt33564408,1960,52,The Frank Nitti Story
tt77256074,1960,52,The Frank Nitti Story
tt57993471,1960,52,The Frank Nitti Story
tt29412657,1960,52,The Frank Nitti Story
tt26619692,1960,52,The Man on the Monkey Board
tt32227782,1960,52,The Man on the Monkey Board
tt65525468,1960,52,The Man on the Monkey Board
tt41974185,1960,52,The Man on the Monkey Board
tt95974426,1960,52,The Mark of Cain
tt33473286,1960,52,The Mark of Cain
tt20699875,1960,52,The Mark of Cain
tt75473539,1960,52,The Mark of Cain
tt90571596,1960,52,The Purple Gang
tt46623767,1960,52,The Purple Gang
tt37943733,1960,52,The Purple Gang
tt82971052,1960,52,The Purple Gang
tt96581731,1960,52,The Purple Gang
tt45656137,1960,52,The Rusty Heller Story
tt27455785,1960,52,The Rusty Heller Story
tt52046024,1960,52,The Rusty Heller Story
tt65046543,1960,52,The Rusty Heller Story
tt41455327,1960,52,The St Louis Story
tt80598956,1960,52,The St Louis Story
tt94471789,1960,52,The St Louis Story
tt92643170,1960,52,The St Louis Story
tt63904769,1960,52,The St Louis Story
tt27518175,1960,52,The Strengthening Angels
tt13984478,1960,52,The Strengthening Angels
tt26926645,1960,52,The Strengthening Angels
tt47698004,1960,52,The Strengthening Angels
tt42925270,1960,52,The Swan Bed
tt11592327,1960,52,The Swan Bed
tt97685005,1960,52,The Swan Bed
tt91382487,1960,52,The Swan Bed
tt73519397,1960,52,The Tommy Karpeles Story
tt13806472,1960,52,The Tommy Karpeles Story
tt15953388,1960,52,The Tommy Karpeles Story
tt98931305,1960,52,The Tommy Karpeles Story
tt19235549,1960,52,The Tommy Karpeles Story
tt37198468,1960,52,The Underworld Bank
tt56569213,1960,52,The Underworld Bank
tt96541995,1960,52,The Underworld Bank
tt86228302,1960,52,The Underworld Bank
tt63047015,1960,52,The Underworld Bank
tt92064186,1960,52,The Unhired Assassin Part 1
tt94674184,1960,52,The Unhired Assassin Part 1
tt79001079,1960,52,The Unhired Assassin Part 1
tt43936872,1960,52,The Unhired Assassin Part 2
tt83059984,1960,52,The Unhired Assassin Part 2
tt51973209,1960,52,The Unhired Assassin Part 2
tt43398998,1960,52,The Unhired Assassin Part 2
tt83787612,1960,52,The Waxey Gordon Story
tt49667609,1960,52,The Waxey Gordon Story
tt63337116,1960,52,The Waxey Gordon Story
tt35226827,1960,52,The Waxey Gordon Story
tt94867531,1960,52,The White Slavers
tt65175261,1960,52,The White Slavers
tt28296231,1960,52,The White Slavers
tt81466383,1960,52,The White Slavers
tt56372514,1960,52,Three Sides
tt72155040,1960,52,Three Sides
tt96771172,1960,52,Three Sides
tt95289375,1960,52,Three Sides
tt57015534,1960,52,Three Thousand Suspects
tt41513244,1960,52,Three Thousand Suspects
tt63697334,1960,52,Three Thousand Suspects
tt47424891,1960,52,Three Thousand Suspects
tt61074562,1960,52,Unscheduled Departure
tt27817544,1960,52,Unscheduled Departure
tt99289902,1960,53,A Night Out
tt20213007,1960,53,A Night Out
tt77532526,1960,53,Liberty Bar
tt14701360,1960,53,Liberty Bar
tt40025703,1960,53,My Friend the Inspector
tt73473553,1960,53,My Friend the Inspector
tt90845710,1960,53,The Colter Craven Story
tt37377077,1960,53,The Colter Craven Story
tt56012880,1960,53,The Mikado
tt92879486,1960,53,The Mistake
tt36016494,1960,53,The Mistake
tt71005770,1960,53,The Old Lady
tt23867174,1960,53,The Old Lady
tt71959296,1960,53,The Revolver
tt83681425,1960,53,The Revolver
tt27350080,1960,54,The Bat
tt17760455,1960,54,The Bat
tt90486388,1960,54,The Bat
tt33884609,1960,54,The Bat
tt92959276,1960,55,The Land of Oz
tt92333653,1960,55,The Land of Oz
tt41503841,1960,55,The Land of Oz
tt14543371,1960,56,Die Zeugin im grünen Rock
tt15975130,1960,58,Marriage of Convenience
tt35050870,1960,58,Marriage of Convenience
tt97179741,1960,58,Marriage of Convenience
tt42595123,1960,58,The Man Who Was Nobody
tt42668065,1960,60,45 Calibre
tt16577587,1960,60,45 Calibre
tt50532928,1960,60,45 Calibre
tt53235181,1960,60,45 Calibre
tt19622755,1960,60,A Bullet for the Teacher
tt17155902,1960,60,A Bullet for the Teacher
tt74595499,1960,60,A Death of Princes
tt26490246,1960,60,A Death of Princes
tt22793956,1960,60,A Death of Princes
tt73221295,1960,60,A Flock of Trouble
tt82269338,1960,60,A Flock of Trouble
tt73751652,1960,60,A Flock of Trouble
tt79175189,1960,60,A Fork in the Road
tt89841351,1960,60,A Fork in the Road
tt78563626,1960,60,A Fork in the Road
tt62840100,1960,60,A House Divided
tt29545125,1960,60,A House Divided
tt14181844,1960,60,A House Divided
tt46606809,1960,60,A House Divided
tt82870721,1960,60,A Noose for Nora
tt84456337,1960,60,A Noose for Nora
tt96641633,1960,60,A Noose for Nora
tt46144860,1960,60,A Noose for Nora
tt65243563,1960,60,A Sound of Bells
tt28174550,1960,60,A Sound of Bells
tt56578430,1960,60,A Succession of Heartbeats
tt47050947,1960,60,A Succession of Heartbeats
tt87152484,1960,60,A Succession of Heartbeats
tt87458521,1960,60,A Time to Run
tt63961810,1960,60,A Time to Run
tt84260347,1960,60,A Time to Run
tt90266283,1960,60,A Time to Run
tt26493845,1960,60,According to Our Files
tt23155953,1960,60,According to Our Files
tt58385338,1960,60,According to Our Files
tt67020171,1960,60,According to Our Files
tt35734631,1960,60,According to Our Files
tt37217321,1960,60,Alibi for the Scalped Man
tt99763551,1960,60,Alibi for the Scalped Man
tt31508477,1960,60,All the OMaras Horses
tt85029204,1960,60,All the OMaras Horses
tt81851247,1960,60,All the OMaras Horses
tt17250403,1960,60,Apache Blood
tt48250217,1960,60,Apache Blood
tt65354027,1960,60,Apache Treasure
tt74516057,1960,60,Apache Treasure
tt43845694,1960,60,Apache Treasure
tt77416521,1960,60,Arizona Black Maria
tt98104735,1960,60,Assignment Manila
tt76951096,1960,60,Assignment Manila
tt22711457,1960,60,Assignment Manila
tt12537739,1960,60,Babes in Toyland
tt19494349,1960,60,Babes in Toyland
tt71913071,1960,60,Babes in Toyland
tt13547038,1960,60,Babes in Toyland
tt65702066,1960,60,Babes in Toyland
tt51532699,1960,60,Badge Without Honor
tt57895783,1960,60,Badge Without Honor
tt19048509,1960,60,Badge Without Honor
tt73488128,1960,60,Badge Without Honor
tt12432096,1960,60,Bakers Half Dozen
tt82050613,1960,60,Bakers Half Dozen
tt69071462,1960,60,Beat the Drum Slowly
tt40291642,1960,60,Beat the Drum Slowly
tt44073666,1960,60,Bequest of Arthur Goodwin
tt47966218,1960,60,Bequest of Arthur Goodwin
tt14694996,1960,60,Bequest of Arthur Goodwin
tt99244993,1960,60,Birthday Boy
tt32466681,1960,60,Birthday Boy
tt81972045,1960,60,Birthday Boy
tt10060131,1960,60,Bitter Water
tt71488383,1960,60,Bitter Water
tt45957124,1960,60,Bitter Water
tt95586127,1960,60,Bitter Water
tt47708806,1960,60,Blind Bargain
tt34055810,1960,60,Blind Bargain
tt96013256,1960,60,Blind Bargain
tt53413111,1960,60,Blood on Biscayne Bay
tt55837064,1960,60,Blood on Biscayne Bay
tt12905548,1960,60,Blood on Biscayne Bay
tt76643309,1960,60,Blood on the Land
tt85199283,1960,60,Blood on the Land
tt59484045,1960,60,Blood on the Land
tt47732372,1960,60,Blood on the Land
tt36148172,1960,60,Breed of Violence
tt28766181,1960,60,Breed of Violence
tt13116047,1960,60,Breed of Violence
tt56910346,1960,60,Breed of Violence
tt90301805,1960,60,By the Deep Six
tt73415554,1960,60,By the Deep Six
tt25182587,1960,60,By the Deep Six
tt45388423,1960,60,Call for Michael Shayne
tt64325308,1960,60,Call for Michael Shayne
tt66325461,1960,60,Call for Michael Shayne
tt46286612,1960,60,Cemetery Road
tt84751368,1960,60,Cemetery Road
tt72471683,1960,60,Chicota Landing
tt12917745,1960,60,Chicota Landing
tt87524511,1960,60,Chicota Landing
tt69313504,1960,60,Chicota Landing
tt78624484,1960,60,Childs Play
tt55771399,1960,60,Childs Play
tt14581682,1960,60,Childs Play
tt30435221,1960,60,Company Man
tt72875047,1960,60,Company Man
tt30368026,1960,60,Company Man
tt22354879,1960,60,Counterfeit Gun
tt21007524,1960,60,Country Gentleman
tt33410006,1960,60,Country Gentleman
tt96689501,1960,60,Country Gentleman
tt45340449,1960,60,Country Gentleman
tt77367842,1960,60,Cruise of the Cynthia B
tt49731588,1960,60,Cruise of the Cynthia B
tt84866337,1960,60,Cut of Ice
tt56427639,1960,60,Cut of Ice
tt45248214,1960,60,Cut of Ice
tt64753274,1960,60,Cut of Ice
tt49172160,1960,60,Danger on Credit
tt54081630,1960,60,Danger on Credit
tt96727593,1960,60,Danger on Credit
tt79872744,1960,60,Danger on Credit
tt44072062,1960,60,Daniel Boone And Chase the Buffalo
tt74938843,1960,60,Daniel Boone And Chase the Buffalo
tt32846451,1960,60,Daniel Boone The Warriors Path
tt21838115,1960,60,Daniel Boone The Warriors Path
tt16515157,1960,60,Dark Return
tt55260319,1960,60,Dark Return
tt95634124,1960,60,Dark Return
tt44049906,1960,60,Dark Star
tt66225316,1960,60,Dark Star
tt65709104,1960,60,Dark Star
tt42971008,1960,60,Daughter of the Sioux
tt43920750,1960,60,Daughter of the Sioux
tt28850576,1960,60,Day of Reckoning
tt62858145,1960,60,Day of Reckoning
tt60210543,1960,60,Day of Reckoning
tt19344845,1960,60,Day of Vengeance
tt64024211,1960,60,Day of Vengeance
tt69255008,1960,60,Dead Ringer
tt55082597,1960,60,Dead Ringer
tt71412760,1960,60,Dead Ringer
tt97462647,1960,60,Deadly Male
tt99804154,1960,60,Deadly Male
tt67280095,1960,60,Deadly Male
tt29175608,1960,60,Deadly Male
tt36960920,1960,60,Deadly Persuasion
tt97471235,1960,60,Deadly Shadow
tt42478386,1960,60,Deadly Shadow
tt10329648,1960,60,Deadly Shadow
tt31837948,1960,60,Death Runs Wild
tt58439465,1960,60,Death Runs Wild
tt30136142,1960,60,Death Runs Wild
tt59763730,1960,60,Death Runs Wild
tt42818855,1960,60,Death Selects the Winner
tt50263009,1960,60,Death Selects the Winner
tt91105507,1960,60,Death Selects the Winner
tt96681847,1960,60,Death Selects the Winner
tt92516756,1960,60,Death Wind
tt50968098,1960,60,Death Wind
tt91163834,1960,60,Death Wind
tt23580267,1960,60,Death at Dawn
tt10348072,1960,60,Death at Dawn
tt66355769,1960,60,Death at Dawn
tt11756814,1960,60,Death at Dawn
tt14696072,1960,60,Death of an Outlaw
tt51400819,1960,60,Death of an Outlaw
tt68268159,1960,60,Debt of Honor
tt36367100,1960,60,Debt of Honor
tt72779967,1960,60,Debt of Honor
tt61590184,1960,60,Denver McKee
tt71915671,1960,60,Denver McKee
tt17592386,1960,60,Denver McKee
tt61978151,1960,60,Denver McKee
tt49848351,1960,60,Desert Justice
tt55297877,1960,60,Desert Justice
tt70197814,1960,60,Desert Justice
tt85755108,1960,60,Desert Justice
tt82780064,1960,60,Destination Devils Flat
tt10504373,1960,60,Destination Devils Flat
tt23378710,1960,60,Down the Long Night
tt80524308,1960,60,Down the Long Night
tt60625825,1960,60,Down the Long Night
tt28362562,1960,60,Dr Swift Cloud
tt32085472,1960,60,Dr Swift Cloud
tt90089447,1960,60,Drifters Gold
tt63754101,1960,60,Drifters Gold
tt80929886,1960,60,Duel at Parkison Town
tt48177700,1960,60,Duel at Parkison Town
tt92382979,1960,60,Duel at Parkison Town
tt75575416,1960,60,El Toro Grande
tt40321943,1960,60,El Toro Grande
tt33080037,1960,60,El Toro Grande
tt87172395,1960,60,El Toro Grande
tt98349345,1960,60,Elfego Baca Friendly Enemies at Law
tt28272816,1960,60,Elfego Baca Gus Tomlin Is Dead
tt66748548,1960,60,Elfego Baca Gus Tomlin Is Dead
tt13972769,1960,60,Elfego Baca Gus Tomlin Is Dead
tt61573473,1960,60,End of a Rope
tt46098158,1960,60,End of a Rope
tt77194236,1960,60,Enough Rope
tt10778955,1960,60,Enough Rope
tt78910850,1960,60,Enough Rope
tt80982448,1960,60,Escape to ParadiseWater Birds
tt77043648,1960,60,Escape to ParadiseWater Birds
tt67412314,1960,60,Escape to Ponderosa
tt42945994,1960,60,Escape to Ponderosa
tt88155850,1960,60,Escape to Ponderosa
tt83402431,1960,60,Escape to Ponderosa
tt79439089,1960,60,Escort Detail
tt44371399,1960,60,Escort Detail
tt12784188,1960,60,Every Man a Hero
tt42616539,1960,60,Every Man a Hero
tt81084860,1960,60,Every Man a Hero
tt59412505,1960,60,Face in the Window
tt76821822,1960,60,Face in the Window
tt12314782,1960,60,Face in the Window
tt22028701,1960,60,False Identity
tt71655697,1960,60,False Identity
tt96288480,1960,60,Fatal Cruise
tt40509779,1960,60,Fatal Cruise
tt29327383,1960,60,Fatal Cruise
tt61976063,1960,60,Feet of Clay
tt68249226,1960,60,Feet of Clay
